instant,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,income_level,user_satisfaction,bike_infrastructure_score,air_pollution_index,public_transport_access,user_activity_level_encoded,user_type_encoded,zone_type_encoded
5435.0,0.3333333333333333,0.653061224489796,0.6061,0.83,0.0,0.08174386920980926,0.4153498871331828,0.40676229508196726,0.9577598599912496,1.0,1.0,0.12121212121212123,0.5555555555555556,0.5,1.0,1.0
5436.0,0.0,0.6938775510204082,0.6515,0.65,0.15786998942047725,0.08446866485013624,0.21106094808126408,0.2223360655737705,0.6545159072442028,1.0,0.4444444444444445,0.8585858585858587,0.8888888888888888,1.0,0.0,0.0
5437.0,0.0,0.7142857142857143,0.6818,0.62,0.10532502644880687,0.1553133514986376,0.1218961625282167,0.16803278688524592,0.056941058816176005,0.25,0.4444444444444445,0.08080808080808081,0.5555555555555556,0.5,0.0,1.0
5438.0,0.3333333333333333,0.7142857142857143,0.6818,0.66,0.10532502644880687,0.12261580381471389,0.13544018058690743,0.16803278688524592,0.9330958184886555,0.5,0.3333333333333333,0.08080808080808081,0.6666666666666665,0.0,0.0,1.0
5439.0,0.3333333333333333,0.7346938775510204,0.6818,0.62,0.10532502644880687,0.14713896457765668,0.1896162528216704,0.2264344262295082,0.5413213325832864,0.5,1.0,0.6060606060606062,0.5555555555555556,0.5,0.0,1.0
5440.0,0.3333333333333333,0.7551020408163265,0.7121,0.62,0.22804749030210417,0.17166212534059944,0.19074492099322798,0.23668032786885249,0.0015875992249515525,0.5,0.6666666666666665,0.4444444444444445,0.0,0.5,0.0,0.0
5441.0,0.0,0.7755102040816326,0.7273,0.55,0.22804749030210417,0.2125340599455041,0.1602708803611738,0.22438524590163936,0.17949871866991685,0.25,0.1111111111111111,0.32323232323232326,0.6666666666666665,1.0,1.0,1.0
5442.0,0.14193422844911457,0.7959183673469388,0.7424,0.49,0.12284001410603033,0.17983651226158037,0.17607223476297967,0.2264344262295082,0.49326832927057945,0.75,0.3333333333333333,0.7272727272727274,0.4444444444444445,0.5,0.0,0.0
5443.0,0.0,0.7959183673469388,0.7424,0.49,0.0,0.17983651226158037,0.2945823927765237,0.33401639344262296,0.18491155697231076,0.5,0.2222222222222222,0.25252525252525254,0.8888888888888888,0.0,1.0,0.0
5444.0,0.0,0.7551020408163265,0.7121,0.58,0.6140825202774186,0.2316076294277929,0.4988713318284424,0.5389344262295083,0.5241327582973936,0.5,0.7777777777777777,0.7474747474747476,0.6666666666666665,0.5,0.0,0.0
5445.0,0.0,0.7551020408163265,0.7121,0.58,0.6140825202774186,0.23978201634877383,0.38036117381489837,0.43442622950819676,0.12548284267766735,0.75,0.3333333333333333,0.8181818181818183,0.4444444444444445,0.0,1.0,0.0
5446.0,0.6666666666666667,0.6122448979591837,0.5909,0.73,0.5439050193957917,0.08991825613079019,0.14898419864559817,0.16803278688524592,0.25789111819488714,1.0,0.2222222222222222,0.42424242424242425,1.0,0.5,1.0,1.0
5447.0,0.6666666666666667,0.6122448979591837,0.5758,0.83,0.3508875044081345,0.0326975476839237,0.05191873589164785,0.0584016393442623,0.5203700231264454,0.5,0.7777777777777777,0.31313131313131315,0.6666666666666665,1.0,0.0,0.0
5448.0,0.0,0.6122448979591837,0.5758,0.83,0.15786998942047725,0.049046321525885554,0.10045146726862302,0.10860655737704919,0.38217388586786677,1.0,0.4444444444444445,0.9797979797979799,0.4444444444444445,0.0,0.0,1.0
5449.0,0.0,0.5918367346938775,0.5455,0.88,0.15786998942047725,0.06811989100817438,0.10948081264108352,0.12397540983606557,0.5877492343271455,0.0,0.2222222222222222,0.22222222222222224,0.5555555555555556,0.0,1.0,0.0
5450.0,0.3333333333333333,0.5918367346938775,0.5455,0.88,0.10532502644880687,0.049046321525885554,0.09932279909706546,0.10758196721311476,0.24349021813863364,1.0,0.5555555555555556,0.37373737373737376,1.0,0.5,0.0,0.0
5451.0,0.0,0.5918367346938775,0.5455,0.88,0.0,0.05722070844686648,0.12076749435665914,0.13012295081967215,0.8844802800175011,1.0,0.8888888888888888,0.686868686868687,0.7777777777777777,0.5,0.0,1.0
5452.0,0.0,0.6122448979591837,0.5758,0.83,0.0,0.0326975476839237,0.03950338600451467,0.04713114754098361,0.19889993124570282,1.0,0.7777777777777777,0.7474747474747476,0.8888888888888888,0.0,0.0,0.0
5453.0,0.0,0.6122448979591837,0.5909,0.78,0.0,0.027247956403269755,0.06659142212189616,0.06967213114754099,0.7330208138008625,1.0,0.2222222222222222,0.4646464646464647,0.7777777777777777,0.0,1.0,0.0
5454.0,0.0,0.6122448979591837,0.5909,0.78,0.0,0.024523160762942777,0.0474040632054176,0.05122950819672131,0.9495593474592163,0.25,0.8888888888888888,0.686868686868687,0.6666666666666665,0.0,1.0,0.0
5455.0,0.3333333333333333,0.5918367346938775,0.5455,0.88,0.0,0.0027247956403269754,0.1731654277263174,0.006147540983606557,0.4485405337833615,0.5,0.0,0.07070707070707072,0.3333333333333333,0.0,1.0,1.0
5456.0,0.0,0.5918367346938775,0.5606,0.83,0.0,0.0,0.009029345372460496,0.007172131147540984,0.06976686042877678,0.75,0.0,0.9090909090909092,0.3333333333333333,0.5,0.0,1.0
5457.0,0.3333333333333333,0.5918367346938775,0.5606,0.83,0.15786998942047725,0.01634877384196185,0.020316027088036117,0.0235655737704918,0.6735295955997249,0.25,0.0,0.29292929292929293,0.4444444444444445,0.0,0.0,0.0
5458.0,0.0,0.6122448979591837,0.5758,0.83,0.0,0.021798365122615803,0.040632054176072234,0.04405737704918033,0.37008563035189695,0.75,0.1111111111111111,0.07070707070707072,0.2222222222222222,0.0,0.0,1.0
5459.0,0.0,0.653061224489796,0.4760846711064376,0.69,0.0,0.07356948228882834,0.11963882618510158,0.13524590163934427,0.5689605600350023,0.25,0.0,0.08080808080808081,0.1111111111111111,0.5,0.0,0.0
5460.0,0.0,0.6938775510204082,0.6515,0.65,0.0,0.13896457765667575,0.15688487584650113,0.1936475409836066,0.11829489343083943,0.25,0.1111111111111111,0.0202020202020202,0.1111111111111111,0.0,1.0,1.0
5461.0,0.0,0.7142857142857143,0.6818,0.62,0.12284001410603033,0.3106267029972752,0.21670428893905191,0.31250000000000006,0.9621851365710359,0.25,0.8888888888888888,0.8181818181818183,0.7777777777777777,0.5,0.0,0.0
5462.0,0.0,0.7142857142857143,0.6667,0.58,0.0,0.31335149863760214,0.2516930022573363,0.3452868852459017,0.24337771110694417,0.0,0.8888888888888888,0.8484848484848486,0.0,0.5,1.0,0.0
5463.0,0.0,0.7346938775510204,0.6818,0.58,0.15786998942047725,0.4250681198910082,0.2855530474040632,0.4180327868852459,0.8933308331770737,0.25,0.6666666666666665,0.3434343434343435,0.8888888888888888,0.0,1.0,1.0
5464.0,0.0,0.7551020408163265,0.697,0.55,0.15786998942047725,0.4305177111716621,0.24830699774266363,0.3862704918032787,0.6569410588161759,0.25,0.2222222222222222,0.7272727272727274,0.2222222222222222,0.5,1.0,0.0
5465.0,0.0,0.7959183673469388,0.7424,0.49,0.22804749030210417,0.40054495912806537,0.25733634311512416,0.3831967213114754,0.2342521407587974,0.75,0.4444444444444445,0.16161616161616163,0.1111111111111111,1.0,0.0,1.0
5466.0,0.0,0.7959183673469388,0.7273,0.43,0.22804749030210417,0.4768392370572207,0.24266365688487582,0.39856557377049184,0.5462216388524284,1.0,0.8888888888888888,0.8383838383838385,0.1111111111111111,0.5,1.0,1.0
5467.0,0.0,0.7959183673469388,0.7273,0.46,0.22804749030210417,0.41144414168937327,0.2505643340857788,0.3811475409836066,0.6054628414275893,0.75,0.6666666666666665,0.09090909090909093,1.0,0.0,0.0,0.0
5468.0,0.0,0.7959183673469388,0.7424,0.49,0.22804749030210417,0.49046321525885556,0.22911963882618508,0.39139344262295084,0.022401400087505463,1.0,0.4444444444444445,0.5353535353535355,0.4444444444444445,0.5,1.0,1.0
5469.0,0.0,0.7551020408163265,0.7121,0.58,0.298224991183731,0.4604904632152588,0.25395033860045146,0.40266393442622955,0.38236139758734916,0.0,0.0,0.27272727272727276,0.4444444444444445,0.5,0.0,1.0
5470.0,0.0,0.7346938775510204,0.6818,0.62,0.22804749030210417,0.2970027247956403,0.20541760722347627,0.29713114754098363,0.5986249140571285,0.75,1.0,0.6161616161616162,0.4444444444444445,0.0,1.0,0.0
5471.0,0.0,0.7346938775510204,0.6818,0.62,0.2631950158692841,0.0970691940908192,0.19187358916478553,0.2530737704918033,0.8977811113194576,0.75,0.5555555555555556,0.8383838383838385,0.2222222222222222,0.5,0.0,0.0
5472.0,0.0,0.7142857142857143,0.6818,0.7,0.2631950158692841,0.220708446866485,0.16252821670428894,0.2295081967213115,0.8710419401212577,0.75,0.3333333333333333,0.33333333333333337,1.0,0.0,1.0,0.0
5473.0,0.3333333333333333,0.6938775510204082,0.6667,0.74,0.22804749030210417,0.2098092643051771,0.16478555304740405,0.22745901639344265,0.5872367022938934,0.25,0.6666666666666665,0.22222222222222224,1.0,0.0,1.0,1.0
5474.0,0.0,0.6938775510204082,0.6667,0.74,0.15786998942047725,0.16076294277929154,0.1731654277263174,0.1598360655737705,0.3267954247140446,0.5,0.1111111111111111,0.393939393939394,0.6666666666666665,0.5,1.0,0.0
5475.0,0.0,0.6938775510204082,0.6667,0.74,0.22804749030210417,0.01634877384196185,0.07674943566591422,0.07479508196721311,0.45710356897306087,0.5,0.4444444444444445,0.07070707070707072,0.4444444444444445,0.0,1.0,0.0
5476.0,0.0,0.6734693877551021,0.6364,0.79,0.2631950158692841,0.04632152588555858,0.07787810383747178,0.08709016393442623,0.6782423901493844,0.25,0.5555555555555556,0.8686868686868688,0.8888888888888888,0.0,0.0,1.0
5477.0,0.14193422844911457,0.6734693877551021,0.6364,0.79,0.22804749030210417,0.03542234332425068,0.05756207674943566,0.06454918032786885,0.6277517344834052,0.75,0.6666666666666665,0.5151515151515152,0.7777777777777777,0.5,1.0,1.0
5478.0,0.0,0.653061224489796,0.4760846711064376,0.83,0.2631950158692841,0.06811989100817438,0.02934537246049661,0.05122950819672131,0.1056941058816176,0.75,0.1111111111111111,0.29292929292929293,0.6666666666666665,1.0,1.0,0.0
5479.0,0.0,0.6734693877551021,0.6364,0.83,0.2631950158692841,0.0027247956403269754,0.00564334085778781,0.005122950819672131,0.7409963122695169,0.0,0.2222222222222222,0.5454545454545455,0.7777777777777777,0.5,0.0,1.0
5480.0,0.0,0.653061224489796,0.5909,0.89,0.3508875044081345,0.0,0.009029345372460496,0.007172131147540984,0.7534470904431527,0.25,0.5555555555555556,0.6060606060606062,0.8888888888888888,0.0,1.0,1.0
5481.0,0.0,0.653061224489796,0.5909,0.89,0.33337251675091106,0.010899182561307902,0.01128668171557562,0.013319672131147542,0.2674667166697919,0.25,0.1111111111111111,0.8484848484848486,0.7777777777777777,0.5,0.0,1.0
5482.0,0.0,0.6734693877551021,0.6364,0.83,0.3508875044081345,0.0970691940908192,0.021444695259593676,0.030737704918032786,0.5001687605475342,1.0,0.5555555555555556,0.29292929292929293,0.3333333333333333,0.5,0.0,1.0
5483.0,0.0,0.6938775510204082,0.6667,0.79,0.2631950158692841,0.08174386920980926,0.06997742663656885,0.0932377049180328,0.9862491405712859,1.0,0.0,0.9292929292929294,0.3333333333333333,0.0,0.0,0.0
5484.0,0.0,0.7142857142857143,0.697,0.74,0.2631950158692841,0.21798365122615804,0.1731654277263174,0.23565573770491804,0.40612538283642724,0.0,0.3333333333333333,0.23232323232323232,0.4444444444444445,0.5,0.0,1.0
5485.0,0.0,0.7346938775510204,0.7121,0.74,0.298224991183731,0.26430517711171664,0.19977426636568846,0.2797131147540984,0.9760360022501406,0.25,0.8888888888888888,0.7070707070707072,0.6666666666666665,0.5,0.0,0.0
5486.0,0.0,0.7959183673469388,0.7879,0.63,0.33337251675091106,0.35967302452316074,0.20428893905191872,0.319672131147541,0.7923370210638165,0.75,0.0,0.26262626262626265,0.5555555555555556,0.5,1.0,1.0
5487.0,0.0,0.8163265306122448,0.803,0.59,0.33337251675091106,0.3678474114441417,0.2697516930022573,0.382172131147541,0.7202200137508594,0.5,0.5555555555555556,0.35353535353535354,0.3333333333333333,0.5,0.0,1.0
5488.0,0.0,0.7959183673469388,0.7727,0.59,0.49124250617138826,0.2561307901907357,0.2437923250564334,0.3165983606557377,0.054340896306019126,0.25,0.6666666666666665,0.595959595959596,0.0,0.5,1.0,0.0
5489.0,0.6666666666666667,0.6938775510204082,0.6667,0.79,0.2234197906552444,0.2125340599455041,0.17720090293453722,0.23975409836065575,0.47985499093693357,0.75,0.6666666666666665,0.9595959595959597,0.7777777777777777,0.5,1.0,0.0
5490.0,0.0,0.6938775510204082,0.6667,0.84,0.33337251675091106,0.04632152588555858,0.05756207674943566,0.06864754098360656,0.4161760110006875,0.25,0.2222222222222222,0.4545454545454546,0.6666666666666665,1.0,0.0,1.0
5491.0,0.0,0.7142857142857143,0.697,0.79,0.19301751498765723,0.26430517711171664,0.18171557562076748,0.26331967213114754,0.8730295643477719,0.0,1.0,0.7171717171717172,0.5555555555555556,0.5,0.0,0.0
5492.0,0.0,0.7142857142857143,0.4760846711064376,0.79,0.15786998942047725,0.24795640326975477,0.2020316027088036,0.27561475409836067,0.5655228451778236,0.5,0.0,0.6666666666666667,0.6666666666666665,0.5,0.0,0.0
5493.0,0.0,0.7142857142857143,0.697,0.79,0.298224991183731,0.2615803814713896,0.24266365688487582,0.3176229508196722,0.09176823551471963,1.0,1.0,0.4444444444444445,0.6666666666666665,0.5,1.0,1.0
8678.806666277509,0.0,0.7142857142857143,0.6818,0.7,0.298224991183731,0.220708446866485,0.22686230248306996,0.2879098360655738,0.8056753547096693,0.5,0.3333333333333333,0.23232323232323232,0.2222222222222222,0.0,0.0,0.0
5495.0,0.0,0.6938775510204082,0.6667,0.79,0.298224991183731,0.11171662125340599,0.15801354401805867,0.18442622950819673,0.8641665104069005,0.25,0.3333333333333333,0.25252525252525254,1.0,1.0,0.0,1.0
5496.0,0.0,0.6938775510204082,0.6667,0.79,0.298224991183731,0.12261580381471389,0.10496613995485327,0.14036885245901642,0.6339021188824301,0.0,0.1111111111111111,0.5656565656565657,0.6666666666666665,1.0,1.0,1.0
5497.0,0.3333333333333333,0.6938775510204082,0.6667,0.79,0.22804749030210417,0.0970691940908192,0.10948081264108352,0.13627049180327871,0.024076504781548824,0.25,0.6666666666666665,0.36363636363636365,0.3333333333333333,0.0,0.0,0.0
5498.0,0.0,0.6938775510204082,0.6667,0.74,0.19301751498765723,0.05449591280653951,0.05417607223476298,0.06864754098360656,0.6737171073192074,1.0,0.6666666666666665,0.42424242424242425,0.6666666666666665,1.0,0.0,0.0
5499.0,0.0,0.6734693877551021,0.6364,0.79,0.19301751498765723,0.049046321525885554,0.024830699774266364,0.039959016393442626,0.30944434027126694,0.75,0.2222222222222222,0.0202020202020202,0.3333333333333333,0.5,1.0,0.0
5500.0,0.0,0.6734693877551021,0.6364,0.79,0.10532502644880687,0.021798365122615803,0.014672686230248306,0.020491803278688523,0.4991686980436277,0.25,0.0,0.7777777777777779,0.3333333333333333,0.0,1.0,1.0
5501.0,0.3333333333333333,0.6938775510204082,0.6515,0.65,0.12284001410603033,0.005449591280653951,0.006772009029345372,0.007172131147540984,0.13175823488968058,0.5,0.1111111111111111,0.18181818181818182,0.8888888888888888,1.0,0.0,1.0
5502.0,0.6666666666666667,0.6938775510204082,0.6515,0.65,0.15786998942047725,0.0,0.00564334085778781,0.004098360655737705,0.9995499718732421,1.0,0.6666666666666665,0.0202020202020202,0.6666666666666665,1.0,1.0,1.0
5503.0,0.0,0.6734693877551021,0.6364,0.65,0.22804749030210417,0.005449591280653951,0.01128668171557562,0.011270491803278689,0.36292268266766675,0.25,0.6666666666666665,0.8585858585858587,0.0,0.5,1.0,1.0
5504.0,0.0,0.653061224489796,0.6212,0.65,0.42106500528976143,0.0027247956403269754,0.025959367945823927,0.0235655737704918,0.21402587661728856,0.25,0.7777777777777777,0.2828282828282828,0.7777777777777777,0.5,1.0,0.0
5505.0,0.0,0.653061224489796,0.6212,0.61,0.3508875044081345,0.01634877384196185,0.1731654277263174,0.11372950819672131,0.41180073754609664,1.0,0.5555555555555556,0.5656565656565657,0.0,0.5,0.0,1.0
5506.0,0.0,0.653061224489796,0.6212,0.61,0.38603502997531447,0.02997275204359673,0.3047404063205417,0.2868852459016394,0.4240515032189512,0.5,0.8888888888888888,0.5757575757575758,0.7777777777777777,1.0,0.0,0.0
5507.0,0.0,0.653061224489796,0.6212,0.61,0.38603502997531447,0.05449591280653951,0.37358916478555304,0.3586065573770492,0.8579036189761862,0.5,0.0,0.18181818181818182,0.3333333333333333,1.0,1.0,1.0
5508.0,0.0,0.6734693877551021,0.6364,0.54,0.298224991183731,0.09809264305177111,0.17042889390519186,0.1905737704918033,0.11944496531033189,0.5,0.5555555555555556,0.22222222222222224,0.6666666666666665,0.5,1.0,0.0
5509.0,0.0,0.6938775510204082,0.6515,0.48,0.33337251675091106,0.09809264305177111,0.09593679458239276,0.12295081967213116,0.24469029314332147,0.5,0.7777777777777777,0.15151515151515152,0.2222222222222222,0.5,0.0,0.0
5510.0,0.0,0.7142857142857143,0.6515,0.34,0.38603502997531447,0.12534059945504086,0.09593679458239276,0.13319672131147542,0.5688605537846116,0.25,0.0,0.6161616161616162,0.7777777777777777,1.0,1.0,0.0
5511.0,0.0,0.7346938775510204,0.6515,0.35,0.45621253085694136,0.14713896457765668,0.17268623024830698,0.21106557377049182,0.903381461341334,0.0,1.0,0.494949494949495,0.5555555555555556,0.5,0.0,1.0
5512.0,0.0,0.7346938775510204,0.6515,0.3,0.5439050193957917,0.12806539509536785,0.1783295711060948,0.20901639344262296,0.36498531158197384,1.0,0.6666666666666665,0.19191919191919193,0.1111111111111111,1.0,0.0,0.0
8678.806666277509,0.0,0.7346938775510204,0.6515,0.3,0.45621253085694136,0.23978201634877383,0.15462753950338598,0.2295081967213115,0.1909369335583474,0.75,0.7777777777777777,0.7171717171717172,0.6666666666666665,0.0,0.0,0.0
5514.0,0.0,0.7346938775510204,0.6515,0.3,0.3508875044081345,0.19618528610354222,0.14334085778781036,0.20286885245901642,0.05851615725982873,0.75,0.2222222222222222,0.0202020202020202,0.1111111111111111,1.0,1.0,1.0
5515.0,0.0,0.7346938775510204,0.6515,0.3,0.45621253085694136,0.17983651226158037,0.2866817155756207,0.326844262295082,0.7079942496406026,0.0,0.6666666666666665,0.41414141414141414,1.0,1.0,0.0,0.0
5516.0,0.0,0.7346938775510204,0.6515,0.27,0.38603502997531447,0.22343324250681199,0.5744920993227991,0.6045081967213115,0.2411775735983499,0.5,0.4444444444444445,0.686868686868687,0.5555555555555556,1.0,0.0,1.0
5517.0,0.0,0.7142857142857143,0.6515,0.28,0.3508875044081345,0.19618528610354222,0.6060948081264108,0.6229508196721312,0.39732483280205017,0.5,0.3333333333333333,0.8686868686868688,0.0,0.5,0.0,1.0
5518.0,0.0,0.6938775510204082,0.6364,0.3,0.33337251675091106,0.17983651226158037,0.3950338600451467,0.4252049180327869,0.23473967122945183,0.75,1.0,0.10101010101010102,0.8888888888888888,1.0,0.0,1.0
5519.0,0.0,0.653061224489796,0.6212,0.34,0.22804749030210417,0.05722070844686648,0.2787810383747178,0.27356557377049184,0.8513032064504031,0.5,0.4444444444444445,0.6262626262626264,0.6666666666666665,0.0,0.0,1.0
5520.0,0.0,0.6326530612244898,0.6212,0.38,0.22804749030210417,0.07629427792915532,0.20316027088036115,0.21209016393442626,0.4883055190949434,0.75,1.0,0.21212121212121213,0.3333333333333333,1.0,0.0,0.0
5521.0,0.0,0.6326530612244898,0.6212,0.38,0.3508875044081345,0.08719346049046321,0.136568848758465,0.15573770491803282,0.39389961872617035,0.75,0.2222222222222222,0.6565656565656567,0.2222222222222222,1.0,0.0,0.0
5522.0,0.14193422844911457,0.6122448979591837,0.6212,0.41,0.298224991183731,0.051771117166212535,0.05079006772009029,0.06454918032786885,0.8038502406400401,0.25,0.4444444444444445,0.1414141414141414,0.1111111111111111,0.0,0.0,0.0
5523.0,0.0,0.5918367346938775,0.6212,0.43,0.22804749030210417,0.03542234332425068,0.024830699774266364,0.034836065573770496,0.9720732545784112,0.0,0.7777777777777777,0.8888888888888891,0.0,0.5,0.0,1.0
5524.0,0.0,0.5714285714285714,0.5455,0.49,0.22804749030210417,0.01634877384196185,0.014672686230248306,0.018442622950819672,0.19783736483530218,0.0,0.5555555555555556,0.8181818181818183,0.3333333333333333,0.0,0.0,1.0
5525.0,0.0,0.5510204081632654,0.5303,0.52,0.22804749030210417,0.005449591280653951,0.004514672686230248,0.005122950819672131,0.23061441340083755,1.0,0.7777777777777777,0.7474747474747476,1.0,1.0,1.0,1.0
5526.0,0.0,0.5510204081632654,0.5303,0.52,0.33337251675091106,0.005449591280653951,0.004514672686230248,0.005122950819672131,0.4838802425151572,0.0,0.5555555555555556,0.6262626262626264,0.2222222222222222,0.0,1.0,1.0
5527.0,0.0,0.5306122448979592,0.5152,0.56,0.19301751498765723,0.0,0.00564334085778781,0.19307486153766648,0.7338833677104819,0.75,0.3333333333333333,0.9696969696969698,0.5555555555555556,0.5,0.0,1.0
5528.0,0.0,0.5306122448979592,0.5152,0.56,0.22804749030210417,0.0027247956403269754,0.03950338600451467,0.035860655737704916,0.25434089630601914,0.0,0.7777777777777777,0.32323232323232326,1.0,0.5,0.0,1.0
5529.0,0.0,0.5306122448979592,0.5152,0.6,0.22804749030210417,0.008174386920980926,0.1252821670428894,0.11577868852459017,0.14802175135945994,0.5,0.5555555555555556,0.7777777777777779,0.8888888888888888,0.5,1.0,1.0
5530.0,0.0,0.5918367346938775,0.6212,0.49,0.22804749030210417,0.02997275204359673,0.37584650112866813,0.3514344262295082,0.6153259578723671,0.5,0.4444444444444445,0.09090909090909093,0.8888888888888888,1.0,1.0,0.0
5531.0,0.3333333333333333,0.6122448979591837,0.6212,0.5,0.0,0.11716621253405994,0.520316027088036,0.5153688524590164,0.8913557097318583,0.75,0.2222222222222222,0.5151515151515152,0.5555555555555556,1.0,1.0,1.0
5532.0,0.3333333333333333,0.653061224489796,0.6212,0.44,0.0,0.09264305177111716,0.21557562076749434,0.2295081967213115,0.7211825739108695,0.75,0.1111111111111111,0.7474747474747476,0.2222222222222222,1.0,0.0,1.0
5533.0,0.0,0.6938775510204082,0.6364,0.37,0.0,0.15258855585831063,0.1038374717832957,0.15061475409836067,0.6785049065566597,1.0,0.8888888888888888,0.8181818181818183,0.2222222222222222,0.0,1.0,0.0
5534.0,0.0,0.6938775510204082,0.6364,0.34,0.12284001410603033,0.16893732970027248,0.1399548532731377,0.18954918032786888,0.5246077879867492,0.25,0.8888888888888888,0.4040404040404041,0.3333333333333333,0.5,0.0,1.0
5535.0,0.0,0.6938775510204082,0.6364,0.39,0.10532502644880687,0.16348773841961853,0.19977426636568846,0.2418032786885246,0.04125257828614287,0.0,0.8888888888888888,0.5252525252525253,0.6666666666666665,1.0,0.0,1.0
5536.0,0.0,0.7142857142857143,0.6515,0.3,0.12284001410603033,0.19073569482288827,0.18510158013544017,0.23872950819672134,0.45274079629976877,0.0,0.0,0.5050505050505052,0.4444444444444445,0.0,1.0,1.0
5537.0,0.0,0.7142857142857143,0.4760846711064376,0.3,0.10532502644880687,0.40599455040871935,0.5665914221218961,0.6659836065573771,0.9095693480842553,0.75,0.2222222222222222,0.7070707070707072,0.2222222222222222,0.0,1.0,1.0
5538.0,0.0,0.7142857142857143,0.6515,0.34,0.2631950158692841,0.48501362397820164,0.4774266365688487,0.6147540983606558,0.5614975935996,0.25,0.4444444444444445,0.8585858585858587,0.6666666666666665,1.0,0.0,0.0
5539.0,0.0,0.7142857142857143,0.6515,0.32,0.15786998942047725,0.3623978201634877,0.3510158013544018,0.45389344262295084,0.5146696668541784,1.0,0.1111111111111111,0.13131313131313133,0.6666666666666665,0.5,0.0,0.0
5540.0,0.0,0.7142857142857143,0.6515,0.34,0.2631950158692841,0.3623978201634877,0.3826185101580135,0.4825819672131148,0.6675292205762859,1.0,0.0,0.686868686868687,0.1111111111111111,0.5,1.0,0.0
5541.0,0.0,0.7142857142857143,0.6515,0.34,0.22804749030210417,0.2670299727520436,0.4751693002257336,0.5307377049180328,0.7197199824989062,0.75,0.5555555555555556,0.48484848484848486,0.7777777777777777,0.5,1.0,0.0
5542.0,0.0,0.653061224489796,0.6212,0.5,0.2631950158692841,0.19073569482288827,0.3352144469525959,0.37500000000000006,0.413625851615726,0.25,0.5555555555555556,0.24242424242424243,0.4444444444444445,0.5,1.0,0.0
5543.0,0.0,0.6326530612244898,0.6212,0.53,0.298224991183731,0.14713896457765668,0.23250564334085777,0.2653688524590164,0.09346834177136071,1.0,0.6666666666666665,0.36363636363636365,0.6666666666666665,1.0,0.0,0.0
5544.0,0.0,0.6122448979591837,0.6212,0.57,0.0,0.10354223433242507,0.19525959367945822,0.21516393442622953,0.6341271329458091,1.0,0.3333333333333333,0.0,0.7777777777777777,0.0,0.0,1.0
5545.0,0.0,0.6122448979591837,0.6212,0.57,0.15786998942047725,0.12534059945504086,0.16365688487584648,0.194672131147541,0.855915994749672,0.0,1.0,0.9393939393939396,0.7777777777777777,1.0,0.0,1.0
5546.0,0.0,0.6122448979591837,0.6061,0.61,0.15786998942047725,0.051771117166212535,0.06884875846501128,0.08094262295081968,0.4343771485717857,1.0,0.3333333333333333,0.6767676767676769,0.4444444444444445,0.0,1.0,1.0
5547.0,0.0,0.6122448979591837,0.6212,0.57,0.15786998942047725,0.024523160762942777,0.0327313769751693,0.03790983606557377,0.7626726670416901,0.75,1.0,0.41414141414141414,0.6666666666666665,0.0,0.0,1.0
5548.0,0.0,0.5918367346938775,0.6061,0.6,0.12284001410603033,0.01907356948228883,0.019187358916478554,0.0235655737704918,0.2208013000812551,1.0,0.8888888888888888,0.8787878787878789,0.5555555555555556,0.5,1.0,0.0
5549.0,0.0,0.5714285714285714,0.5455,0.68,0.15786998942047725,0.005449591280653951,0.004514672686230248,0.005122950819672131,0.8743796487280455,0.25,0.3333333333333333,0.9494949494949496,0.4444444444444445,1.0,1.0,0.0
5550.0,0.0,0.5714285714285714,0.5455,0.68,0.15786998942047725,0.0,0.001128668171557562,0.0,0.9425089068066754,0.5,0.0,0.9191919191919193,0.5555555555555556,0.0,1.0,1.0
5551.0,0.0,0.5510204081632654,0.5303,0.73,0.12284001410603033,0.0,0.007900677200902933,0.006147540983606557,0.42906431651978244,1.0,0.4444444444444445,0.15151515151515152,0.6666666666666665,0.0,1.0,0.0
5552.0,0.0,0.5510204081632654,0.5303,0.73,0.12284001410603033,0.0027247956403269754,0.02934537246049661,0.026639344262295084,0.9060941308831802,0.0,0.2222222222222222,0.09090909090909093,0.7777777777777777,1.0,0.0,1.0
5553.0,0.0,0.5510204081632654,0.5303,0.73,0.0,0.008174386920980926,0.118510158013544,0.10963114754098362,0.4397524845302831,0.5,0.8888888888888888,0.9494949494949496,0.0,1.0,0.0,1.0
5554.0,0.0,0.5918367346938775,0.6061,0.64,0.10532502644880687,0.02997275204359673,0.3352144469525959,0.3145491803278689,0.2608413025814113,0.25,0.0,0.7676767676767677,0.6666666666666665,1.0,1.0,1.0
5555.0,0.14193422844911457,0.6122448979591837,0.6061,0.69,0.15786998942047725,0.08719346049046321,0.492099322799097,0.4784836065573771,0.7469591849490593,0.25,0.1111111111111111,0.8383838383838385,0.8888888888888888,1.0,0.0,1.0
5556.0,0.0,0.6326530612244898,0.6061,0.69,0.298224991183731,0.11989100817438691,0.19074492099322798,0.21721311475409838,0.8755422213888369,0.5,1.0,0.04040404040404041,0.0,0.0,1.0,1.0
5557.0,0.0,0.6938775510204082,0.6515,0.58,0.33337251675091106,0.13896457765667575,0.10722347629796838,0.14856557377049182,0.006287892993312061,0.75,0.4444444444444445,0.32323232323232326,0.5555555555555556,1.0,1.0,1.0
